skuId,coverType,seriesNumber,patternName,colorCode,colorName,productLineCode,productLineDescription,introDate,cleaningCode,description,capCode,faceContents,backContents,wearabilityCode,wearabilityDescription,specialtyFabricCode,specialtyFabricDescription,weltPattern,slipCoverProgram,horizRepeat,vertRepeat,leatherDotCode,leatherDotDescription,specialtyLeatherCode,specialtyLeatherDescription,marriedStyles,notes,postageStampSize,dropStatus,issues,sourceSheet,sourceRow
FL196379,leather,FL1963,Gramado,79,Coffee,CLP,Custom Leather Plus,2023-04-01,L,"Transitional/Traditional  This classic Semi-Aniline leather hits all the high notes – it’s creamy soft and smooth with an understated natural grain and a popular two-tone kela effect. With deep rich colors and a medium sheen that adds brightness and radiance, Gramado is elegant and versatile. It works well with any type of furniture including motion and recliners and has been designed for active households.   

Color palette/special texture
Available in classic shades, Gramado features a subtle natural grain and soft, creamy hand. Natural markings have been minimized but will remain visible. 

Techno facts
Hides are selected, cut thinner, and then tanned and dyed using state-of-the-art methods. Hides are lightly corrected, colored, and then overprinted with a kela effect. Then hides are embossed with a natural grain. A medium sheen topcoat is applied to finish the look and help resist everyday stains and spills.",,,,,,,,,,,,A,Authentic,,,,````````,P/S,,,MASTER LEATHER,34
FL200307,leather,FL2003,Jesi,07,Rouge,CLP,Custom Leather Plus,2023-10-01,L,"A semi-aniline, Jesi, has a timeless, natural aesthetic with subtle two-tone aniline-like characteristics that are created through innovative finishing techniques and rounded out with a soft, supple hand.",,,,,,,,,,,,A,Authentic,,,,,P/S,,,MASTER LEATHER,41
FL200359,leather,FL2003,Jesi,59,Otter,CLP,Custom Leather Plus,2023-10-01,L,"A semi-aniline, Jesi, has a timeless, natural aesthetic with subtle two-tone aniline-like characteristics that are created through innovative finishing techniques and rounded out with a soft, supple hand.",,,,,,,,,,,,A,Authentic,,,,,P/S,,,MASTER LEATHER,41
FL200363,leather,FL2003,Jesi,63,Stone,CLP,Custom Leather Plus,2023-10-01,L,"A semi-aniline, Jesi, has a timeless, natural aesthetic with subtle two-tone aniline-like characteristics that are created through innovative finishing techniques and rounded out with a soft, supple hand.",,,,,,,,,,,,A,Authentic,,,,,P/S,,,MASTER LEATHER,41
FL200372,leather,FL2003,Jesi,72,Barley,CLP,Custom Leather Plus,2023-10-01,L,"A semi-aniline, Jesi, has a timeless, natural aesthetic with subtle two-tone aniline-like characteristics that are created through innovative finishing techniques and rounded out with a soft, supple hand.",,,,,,,,,,,,A,Authentic,,,,,P/S,,,MASTER LEATHER,41
FL200375,leather,FL2003,Jesi,75,Khaki,CLP,Custom Leather Plus,2023-10-01,L,"A semi-aniline, Jesi, has a timeless, natural aesthetic with subtle two-tone aniline-like characteristics that are created through innovative finishing techniques and rounded out with a soft, supple hand.",,,,,,,,,,,,A,Authentic,,,,,P/S,,,MASTER LEATHER,41
FL200377,leather,FL2003,Jesi,77,Sepia,CLP,Custom Leather Plus,2023-10-01,L,"A semi-aniline, Jesi, has a timeless, natural aesthetic with subtle two-tone aniline-like characteristics that are created through innovative finishing techniques and rounded out with a soft, supple hand.",,,,,,,,,,,,A,Authentic,,,,,P/S,,,MASTER LEATHER,41
FL207825,leather,FL2078,Manchester,25,Olive,SL,Specialty Leather,2025-04-20,L,"Manchester features a stippled grain that mimics the look of antiqued leather, while its water-based finish adds protection and a subtle sheen. Offering the aesthetics of wax pull-up leather without the high price or finish sensitivity, this semi-aniline leather is protected with i-Clean® technology, ensuring resistance to liquids and stains for up to three years.",,,,,,,,,,,,A,Authentic,I,iClean,,,"12x12, P/S",,,MASTER LEATHER,43
FL207829,leather,FL2078,Manchester,29,Envy,SL,Specialty Leather,2025-04-20,L,"Manchester features a stippled grain that mimics the look of antiqued leather, while its water-based finish adds protection and a subtle sheen. Offering the aesthetics of wax pull-up leather without the high price or finish sensitivity, this semi-aniline leather is protected with i-Clean® technology, ensuring resistance to liquids and stains for up to three years.",,,,,,,,,,,,A,Authentic,I,iClean,,,"12x12, P/S",,,MASTER LEATHER,43
FL207831,leather,FL2078,Manchester,31,Ivory,SL,Specialty Leather,2025-04-20,L,"Manchester features a stippled grain that mimics the look of antiqued leather, while its water-based finish adds protection and a subtle sheen. Offering the aesthetics of wax pull-up leather without the high price or finish sensitivity, this semi-aniline leather is protected with i-Clean® technology, ensuring resistance to liquids and stains for up to three years.",,,,,,,,,,,,A,Authentic,I,iClean,,,"12x12, P/S",,,MASTER LEATHER,43
FL207849,leather,FL2078,Manchester,49,Tan,SL,Specialty Leather,2025-04-20,L,"Manchester features a stippled grain that mimics the look of antiqued leather, while its water-based finish adds protection and a subtle sheen. Offering the aesthetics of wax pull-up leather without the high price or finish sensitivity, this semi-aniline leather is protected with i-Clean® technology, ensuring resistance to liquids and stains for up to three years.",,,,,,,,,,,,A,Authentic,I,iClean,,,"12x12, P/S",,,MASTER LEATHER,43
FL207876,leather,FL2078,Manchester,76,Toffee,SL,Specialty Leather,2025-04-20,L,"Manchester features a stippled grain that mimics the look of antiqued leather, while its water-based finish adds protection and a subtle sheen. Offering the aesthetics of wax pull-up leather without the high price or finish sensitivity, this semi-aniline leather is protected with i-Clean® technology, ensuring resistance to liquids and stains for up to three years.",,,,,,,,,,,,A,Authentic,I,iClean,,,"12x12, P/S",,,MASTER LEATHER,43
FL207886,leather,FL2078,Manchester,86,Midnight,SL,Specialty Leather,2025-04-20,L,"Manchester features a stippled grain that mimics the look of antiqued leather, while its water-based finish adds protection and a subtle sheen. Offering the aesthetics of wax pull-up leather without the high price or finish sensitivity, this semi-aniline leather is protected with i-Clean® technology, ensuring resistance to liquids and stains for up to three years.",,,,,,,,,,,,A,Authentic,I,iClean,,,"12x12, P/S",,,MASTER LEATHER,43
FL941908,leather,FL9419,Samba,08,Crimson,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,dropped,,MASTER LEATHER,53
FL941917,leather,FL9419,Samba,17,Cognac,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941926,leather,FL9419,Samba,26,Sage,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941928,leather,FL9419,Samba,28,Hunter,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941930,leather,FL9419,Samba,30,White,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941932,leather,FL9419,Samba,32,Ivory,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941942,leather,FL9419,Samba,42,Marigold,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,dropped,,MASTER LEATHER,53
FL941950,leather,FL9419,Samba,50,Ebony,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941953,leather,FL9419,Samba,53,Gray,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941962,leather,FL9419,Samba,62,Clay,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,dropped,,MASTER LEATHER,53
FL941965,leather,FL9419,Samba,65,Cobblestone,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941982,leather,FL9419,Samba,82,Powder Blue,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941987,leather,FL9419,Samba,87,Ultramarine,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
FL941996,leather,FL9419,Samba,96,Aqua,CLP,Custom Leather Plus,2008-06-02,L,"Samba is top grain leather that has been buffed and embossed for consistency.  This colorful eclectic transitional leather is fully protected pigmented leather, surface coated with a treatment for resistance to effects of everyday use while maintaining a wonderfully soft hand.",,,,,,,,,,,,P,Performance,,,,Some of the very light colors can be subject to color transfer from clothing.  This is not a leather defect if it occurs.  Blue and black denim jeans as well as heavy colored khaki can transfer color to lighter pigmented leather.,P/S,,,MASTER LEATHER,53
HL190673,leather,HL1906,Ankur,73,Oak,SL,Specialty Leather,2022-04-01,L,"The dyeing process for Ankur is carried out in drums by means of aniline colorants which ensure a very high degree of light-fastness.  High quality fats are used to maintain and enhance the natural softness of the hide.  The hand of Ankur is achieved through a specific type of re-tanning with a long period of drum milling. Special Effect: After finishing, a special effect roller adds a two tone effect that simulates a genuine hand rubbed effect to the leather.  This tannage also provides an antimicrobial element due to special finishing.   Please reference the marketing portion of our cover presentation for more detail!",,,,,,,,,,,,A,Authentic,A,Antimicrobial,,,"12x12, P/S",,,MASTER LEATHER,19
HL190675,leather,HL1906,Ankur,75,Saddle,SL,Specialty Leather,2022-04-01,L,"The dyeing process for Ankur is carried out in drums by means of aniline colorants which ensure a very high degree of light-fastness.  High quality fats are used to maintain and enhance the natural softness of the hide.  The hand of Ankur is achieved through a specific type of re-tanning with a long period of drum milling. Special Effect: After finishing, a special effect roller adds a two tone effect that simulates a genuine hand rubbed effect to the leather.  This tannage also provides an antimicrobial element due to special finishing.   Please reference the marketing portion of our cover presentation for more detail!",,,,,,,,,,,,A,Authentic,A,Antimicrobial,,,"12x12, P/S",,,MASTER LEATHER,19
HL190677,leather,HL1906,Ankur,77,Brown,SL,Specialty Leather,2022-04-01,L,"The dyeing process for Ankur is carried out in drums by means of aniline colorants which ensure a very high degree of light-fastness.  High quality fats are used to maintain and enhance the natural softness of the hide.  The hand of Ankur is achieved through a specific type of re-tanning with a long period of drum milling. Special Effect: After finishing, a special effect roller adds a two tone effect that simulates a genuine hand rubbed effect to the leather.  This tannage also provides an antimicrobial element due to special finishing.   Please reference the marketing portion of our cover presentation for more detail!",,,,,,,,,,,,A,Authentic,A,Antimicrobial,,,"12x12, P/S",,,MASTER LEATHER,19
HL190679,leather,HL1906,Ankur,79,Walnut,SL,Specialty Leather,2022-04-01,L,"The dyeing process for Ankur is carried out in drums by means of aniline colorants which ensure a very high degree of light-fastness.  High quality fats are used to maintain and enhance the natural softness of the hide.  The hand of Ankur is achieved through a specific type of re-tanning with a long period of drum milling. Special Effect: After finishing, a special effect roller adds a two tone effect that simulates a genuine hand rubbed effect to the leather.  This tannage also provides an antimicrobial element due to special finishing.   Please reference the marketing portion of our cover presentation for more detail!",,,,,,,,,,,,A,Authentic,A,Antimicrobial,,,"12x12, P/S",,,MASTER LEATHER,19
LB152056,leather,LB1520,Yellowstone,56,Charcoal,SLR,Select Leather Reclining,2017-10-01,L,"Yellowstone is slightly corrected with a tri-tone effect.  The thickness is on the heavier side at 1.2-1.4mm, yet features a very soft hand.",,,,,,,,,,,,P,Performance,,,521 James,Comes standard with single-needle topstitching on the inside arms.,12x12,,,MASTER LEATHER,58
LB152078,leather,LB1520,Yellowstone,78,Walnut,SLR,Select Leather Reclining,2017-10-01,L,"Yellowstone is slightly corrected with a tri-tone effect.  The thickness is on the heavier side at 1.2-1.4mm, yet features a very soft hand.",,,,,,,,,,,,P,Performance,,,521 James,Comes standard with single-needle topstitching on the inside arms.,12x12,,,MASTER LEATHER,58
LB159058,leather,LB1590,Cranbrook,58,Shitake,SLR,Select Leather Reclining,2018-04-01,L,"Cranbrook is a semi-aniline dyed leather presenting a natural pebble grain appearance while showcasing a distinctive depth and clarity of color. Due to the higher quality of rawhide selection and supple characteristics, as well as a heavier gauge hand, this article of leather tailors extremely well.",,,,,,,,,,,,A,Authentic,,,519 Astor - Colors 58 & 79,,12x12,,,MASTER LEATHER,27
LB159079,leather,LB1590,Cranbrook,79,Chestnut,SLR,Select Leather Reclining,2018-04-01,L,"Cranbrook is a semi-aniline dyed leather presenting a natural pebble grain appearance while showcasing a distinctive depth and clarity of color. Due to the higher quality of rawhide selection and supple characteristics, as well as a heavier gauge hand, this article of leather tailors extremely well.",,,,,,,,,,,,A,Authentic,,,519 Astor - Colors 58 & 79,,12x12,,,MASTER LEATHER,27
LB160175,leather,LB1601,Delray,75,Harvest,SLR,Select Leather Reclining,2019-04-01,L,Delray is the semi-aniline leather with natural grain and true hand-rub look. It has a very good hand and depth of color. The thickness of the leather is 1.0-1.2mm.,,,,,,,,,,,,A,Authentic,,,777 Randell,,12x12,,,MASTER LEATHER,30
LB160179,leather,LB1601,Delray,79,Dark Chocolate,SLR,Select Leather Reclining,2019-04-01,L,Delray is the semi-aniline leather with natural grain and true hand-rub look. It has a very good hand and depth of color. The thickness of the leather is 1.0-1.2mm.,,,,,,,,,,,,A,Authentic,,,777 Randell,,12x12,,,MASTER LEATHER,30
LB164663,leather,LB1646,Vacation,63,Beige,SLR,Select Leather Reclining,2019-04-01,L,"Vacation is a pigment dyed article with a printed two-tone sauvage featuring a mid-scale pebble grain, heavier weight, and a soft and supple hand.",,,,,,,,,,,,P,Performance,,,704 Reed,,12x12,,,MASTER LEATHER,57
LB164677,leather,LB1646,Vacation,77,Walnut,SLR,Select Leather Reclining,2019-04-01,L,"Vacation is a pigment dyed article with a printed two-tone sauvage featuring a mid-scale pebble grain, heavier weight, and a soft and supple hand.",,,,,,,,,,,,P,Performance,,,704 Reed,,12x12,,,MASTER LEATHER,57
LB164809,leather,LB1648,Prestige,09,Wine,SLR,Select Leather Reclining,2019-04-01,L,"Prestige features a soft hand and sophisticated appearance achieved through milling and ironing. The two-tone look is achieved through a spray process, and tumbling provides the look and feel of a semi-aniline while using a corrected grain.",,,,,,,,,,,,P,Performance,,,776 Redwood,,12x12,,duplicate-series,MASTER LEATHER,47
LB164854,leather,LB1648,Prestige,54,Grey,SLR,Select Leather Reclining,2019-04-01,L,"Prestige features a soft hand and sophisticated appearance achieved through milling and ironing. The two-tone look is achieved through a spray process, and tumbling provides the look and feel of a semi-aniline while using a corrected grain.",,,,,,,,,,,,P,Performance,,,722 Roman,"Comes standard with heavy-gauge tonal topstitching on the arm borders and wings and double needle on the backs, seats, and top arms.",12x12,,duplicate-series,MASTER LEATHER,48
LB164879,leather,LB1648,Prestige,79,Chocolate,SLR,Select Leather Reclining,2019-04-01,L,"Prestige features a soft hand and sophisticated appearance achieved through milling and ironing. The two-tone look is achieved through a spray process, and tumbling provides the look and feel of a semi-aniline while using a corrected grain.",,,,,,,,,,,,P,Performance,,,776 Redwood,,12x12,,duplicate-series,MASTER LEATHER,47
LB164879,leather,LB1648,Prestige,79,Chocolate,SLR,Select Leather Reclining,2019-04-01,L,"Prestige features a soft hand and sophisticated appearance achieved through milling and ironing. The two-tone look is achieved through a spray process, and tumbling provides the look and feel of a semi-aniline while using a corrected grain.",,,,,,,,,,,,P,Performance,,,722 Roman,"Comes standard with heavy-gauge tonal topstitching on the arm borders and wings and double needle on the backs, seats, and top arms.",12x12,,duplicate-series,MASTER LEATHER,48
LB172755,leather,LB1727,Intermingle,55,Grey,SLR,Select Leather Reclining,2020-04-01,L,"Intermingle is semi-aniline leather, which is very slightly corrected and embossed. The printing, spraying, tipping and tumbling processes are used to achieve the look, color, hand and depth.",,,,,,,,,,,,A,Authentic,,,724 Trouper,"Comes standard with tonal heavy-gauge single-needle topstitching on the arms, backs, chaises and footrests.",12x12,,,MASTER LEATHER,39
LB172779,leather,LB1727,Intermingle,79,Walnut,SLR,Select Leather Reclining,2020-04-01,L,"Intermingle is semi-aniline leather, which is very slightly corrected and embossed. The printing, spraying, tipping and tumbling processes are used to achieve the look, color, hand and depth.",,,,,,,,,,,,A,Authentic,,,724 Trouper,"Comes standard with tonal heavy-gauge single-needle topstitching on the arms, backs, chaises and footrests.",12x12,,,MASTER LEATHER,39
LB172856,leather,LB1728,Goshen,56,Grey,SLR,Select Leather Reclining,2020-04-01,L,"Goshen features a two-tone color effect with a soft and waxy appearance, using a corrected grain, being as close as possible to semi aniline. The hand, feel and softness make this a comfortable and luxurious leather.",,,,,,,,,,,,A,Authentic,,,502 Joshua,Comes standard with single-needle topstitching on the arms.,12x12,,,MASTER LEATHER,33
LB172878,leather,LB1728,Goshen,78,Chestnut,SLR,Select Leather Reclining,2020-04-01,L,"Goshen features a two-tone color effect with a soft and waxy appearance, using a corrected grain, being as close as possible to semi aniline. The hand, feel and softness make this a comfortable and luxurious leather.",,,,,,,,,,,,A,Authentic,,,502 Joshua,Comes standard with single-needle topstitching on the arms.,12x12,,,MASTER LEATHER,33
LB180432,leather,LB1804,Elite,32,Ice,SLR,Select Leather Reclining,2021-04-01,L,A beautiful semi aniline natural grain leather with a thickness of 1.1 – 1.2mm and slight savauge effects. This article has a super soft hand and normal sheen.,,,,,,,,,,,,P,Performance,,,"787 Lennon Recliner - Colors  32 & 59
762 Neo - Colors  59 & 74",762 Neo - HG Top Stitching,12x12,dropped,,MASTER LEATHER,31
LB180459,leather,LB1804,Elite,59,Charcoal,SLR,Select Leather Reclining,2021-04-01,L,A beautiful semi aniline natural grain leather with a thickness of 1.1 – 1.2mm and slight savauge effects. This article has a super soft hand and normal sheen.,,,,,,,,,,,,P,Performance,,,"787 Lennon Recliner - Colors  32 & 59
762 Neo - Colors  59 & 74",762 Neo - HG Top Stitching,12x12,,,MASTER LEATHER,31
LB180474,leather,LB1804,Elite,74,Cognac,SLR,Select Leather Reclining,2021-04-01,L,A beautiful semi aniline natural grain leather with a thickness of 1.1 – 1.2mm and slight savauge effects. This article has a super soft hand and normal sheen.,,,,,,,,,,,,P,Performance,,,"787 Lennon Recliner - Colors  32 & 59
762 Neo - Colors  59 & 74",762 Neo - HG Top Stitching,12x12,,,MASTER LEATHER,31
LB184964,leather,LB1849,Lota,64,Pebble,SLR,Select Leather Reclining,2021-10-01,L,"Lota is a soft pigmented performance leather that is perfect for relaxing. The overall even surface of the leather, along with the clean,  saturated colors, create an appealing  high-end leather look.",,,,,,,,,,,,P,Performance,,,"LB1849 Lota on 786 Liam Recliner - Phase Out
LB1849 Lota on 786 Liam Motion - Dropped",,12x12,,,MASTER LEATHER,42
LB184978,leather,LB1849,Lota,78,Espresso,SLR,Select Leather Reclining,2021-10-01,L,"Lota is a soft pigmented performance leather that is perfect for relaxing. The overall even surface of the leather, along with the clean,  saturated colors, create an appealing  high-end leather look.",,,,,,,,,,,,P,Performance,,,"LB1849 Lota on 786 Liam Recliner - Phase Out
LB1849 Lota on 786 Liam Motion - Dropped",,12x12,,,MASTER LEATHER,42
LB185158,leather,LB1851,Camaraderie,58,Pewter,SLR,Select Leather Reclining,2022-04-01,L,Comaraderie is a pigmented leather with a two tone sauvage effect and thickness of 1.0-1.2MM. This tannage features a very soft hand and excellent clarity in the finish.,,,,,,,,,,,,P,Performance,,,781 Emmons,,12x12,,,MASTER LEATHER,23
LB185175,leather,LB1851,Camaraderie,75,Oak,SLR,Select Leather Reclining,2022-04-01,L,Comaraderie is a pigmented leather with a two tone sauvage effect and thickness of 1.0-1.2MM. This tannage features a very soft hand and excellent clarity in the finish.,,,,,,,,,,,,P,Performance,,,781 Emmons,,12x12,,,MASTER LEATHER,23
LB192935,leather,LB1929,Topflight,35,Ivory,SLR,Select Leather Reclining,2023-04-01,L,"Mild sheen, Fine and sophisticated colorways. Soft tender hand, vibrant colors with deep penetration. Semi-aniline, Natural grain, 1.1-1.2mm",,,,,,,,,,,,A,Authentic,,,"759 Maddox - Colors 59 & 76
769 Ava - Colors 35 & 79
804 Belmont - Colors 76 &  79",759 Maddox - HG Top Stitching,12x12,,,MASTER LEATHER,56
LB192959,leather,LB1929,Topflight,59,Slate,SLR,Select Leather Reclining,2023-04-01,L,"Mild sheen, Fine and sophisticated colorways. Soft tender hand, vibrant colors with deep penetration. Semi-aniline, Natural grain, 1.1-1.2mm",,,,,,,,,,,,A,Authentic,,,"759 Maddox - Colors 59 & 76
769 Ava - Colors 35 & 79
804 Belmont - Colors 76 &  79",759 Maddox - HG Top Stitching,12x12,,,MASTER LEATHER,56
LB192976,leather,LB1929,Topflight,76,Camel,SLR,Select Leather Reclining,2023-04-01,L,"Mild sheen, Fine and sophisticated colorways. Soft tender hand, vibrant colors with deep penetration. Semi-aniline, Natural grain, 1.1-1.2mm",,,,,,,,,,,,A,Authentic,,,"759 Maddox - Colors 59 & 76
769 Ava - Colors 35 & 79
804 Belmont - Colors 76 &  79",759 Maddox - HG Top Stitching,12x12,,,MASTER LEATHER,56
LB192979,leather,LB1929,Topflight,79,Mineral,SLR,Select Leather Reclining,2023-04-01,L,"Mild sheen, Fine and sophisticated colorways. Soft tender hand, vibrant colors with deep penetration. Semi-aniline, Natural grain, 1.1-1.2mm",,,,,,,,,,,,A,Authentic,,,"759 Maddox - Colors 59 & 76
769 Ava - Colors 35 & 79
804 Belmont - Colors 76 &  79",759 Maddox - HG Top Stitching,12x12,,,MASTER LEATHER,56
LB193032,leather,LB1930,Salvo,32,Ice,SLR,Select Leather Reclining,2022-10-01,L,"Salvo is a richly colored, creamy soft leather that adds elegance to any style of furniture. Versatile and fashionable, Salvo features a subtle two-tone, a fine grain, and a chic low-sheen finish. Great for active households, Salvo works on any type of furniture including",,,,,,,,,,,,A,Authentic,,,"757 Apollo - Colors 59, 77 & 56
530 Greyson - Colors 56, 77 & 32","757 Apollo - Decorative Top Stitching
530 Greyson - HG Top Stitching",12x12,,,MASTER LEATHER,52
LB193056,leather,LB1930,Salvo,56,Blue Grey,SLR,Select Leather Reclining,2022-10-01,L,"Salvo is a richly colored, creamy soft leather that adds elegance to any style of furniture. Versatile and fashionable, Salvo features a subtle two-tone, a fine grain, and a chic low-sheen finish. Great for active households, Salvo works on any type of furniture including",,,,,,,,,,,,A,Authentic,,,"757 Apollo - Colors 59, 77 & 56
530 Greyson - Colors 56, 77 & 32","757 Apollo - Decorative Top Stitching
530 Greyson - HG Top Stitching",12x12,,,MASTER LEATHER,52
LB193059,leather,LB1930,Salvo,59,Slate,SLR,Select Leather Reclining,2022-10-01,L,"Salvo is a richly colored, creamy soft leather that adds elegance to any style of furniture. Versatile and fashionable, Salvo features a subtle two-tone, a fine grain, and a chic low-sheen finish. Great for active households, Salvo works on any type of furniture including",,,,,,,,,,,,A,Authentic,,,"757 Apollo - Colors 59, 77 & 56
530 Greyson - Colors 56, 77 & 32","757 Apollo - Decorative Top Stitching
530 Greyson - HG Top Stitching",12x12,,,MASTER LEATHER,52
LB193077,leather,LB1930,Salvo,77,Caramel,SLR,Select Leather Reclining,2022-10-01,L,"Salvo is a richly colored, creamy soft leather that adds elegance to any style of furniture. Versatile and fashionable, Salvo features a subtle two-tone, a fine grain, and a chic low-sheen finish. Great for active households, Salvo works on any type of furniture including",,,,,,,,,,,,A,Authentic,,,"757 Apollo - Colors 59, 77 & 56
530 Greyson - Colors 56, 77 & 32","757 Apollo - Decorative Top Stitching
530 Greyson - HG Top Stitching",12x12,,,MASTER LEATHER,52
